Query Sequence	ReCache	Parquet/Greedy	Columnar/Greedy	Columnar/LRU
1271	4192.74	4860.29	11953.3	13354.3
1272	4192.81	4860.55	11953.4	13354.9
1273	4192.83	4860.63	11953.4	13357.3
1274	4193.02	4861.65	11953.6	13368
1275	4193.05	4861.67	11953.6	13370.3
1276	4193.12	4861.92	11953.7	13370.3
1277	4206.81	4875.95	11967.3	13384.2
1278	4206.85	4875.99	11971.9	13388.1
1279	4206.93	4876.25	11972	13388.1
1280	4216.12	4885.61	11973	13440.2
1281	4216.14	4885.63	11973.3	13446.5
1282	4216.17	4885.65	11973.3	13448.7
1283	4216.32	4885.74	11973.7	13454.3
1284	4225.93	4895.37	12048.4	13528.7
1285	4235.12	4904.6	12080.4	13558.1
1286	4235.2	4904.84	12080.4	13558.2
1287	4235.39	4904.87	12080.6	13569.1
1288	4235.47	4905.13	12080.7	13569.1
1289	4235.53	4905.65	12084.9	13573.1
1290	4235.6	4905.91	12085	13573.1
1291	4237.65	4908.04	12085	13573.3
1292	4237.68	4908.07	12098.3	13573.4
1293	4237.76	4908.32	12098.4	13573.5
1294	4237.83	4908.58	12098.5	13583.9
1295	4237.87	4908.62	12098.5	13584
1296	4246.96	4918.26	12148.4	13634.1
1297	4247.87	4929.19	12192.3	13682.5
1298	4247.89	4929.22	12192.3	13682.5
1299	4247.92	4929.24	12192.3	13684.8
1300	4256.7	4939.05	12225.9	13715.7
1301	4256.73	4939.08	12225.9	13715.8
1302	4256.81	4939.21	12226	13716.3
1303	4256.88	4939.76	12226	13726.9
1304	4256.99	4940.71	12226.1	13731.5
1305	4266.45	4950.75	12227.4	13732.4
1306	4266.48	4950.85	12227.4	13738
1307	4266.56	4951.11	12227.5	13738.5
1308	4275.69	4960.77	12294.9	13738.6
1309	4285.14	4970.8	12295	13739.9
1310	4285.22	4971.05	12295.1	13739.9
1311	4285.26	4971.09	12295.1	13740
1312	4285.36	4971.34	12295.2	13740.2
1313	4285.38	4971.4	12295.2	13740.5
1314	4341.85	5027.66	12352.5	13797.7
1315	4353.25	5037.04	12381.4	13827.2
1316	4355.68	5037.98	12381.5	13833.9
1317	4355.86	5038.99	12381.7	13834
1318	4355.93	5039.24	12381.7	13834
1319	4355.97	5039.28	12381.8	13838.4
1320	4356.07	5040.18	12381.9	13840.6
1321	4356.09	5040.21	12381.9	13840.6
1322	4356.27	5041.23	12382.1	13840.6
1323	4365.29	5050.78	12414.1	13840.7
1324	4365.32	5050.81	12414.1	13840.7
1325	4365.39	5051.06	12414.2	13840.7
1326	4365.43	5051.12	12414.2	13840.8
1327	4365.65	5052.15	12414.4	13852.2
1328	4365.84	5053.15	12414.6	13852.2
1329	4366.79	5064.45	12469.4	13907.1
1330	4376.02	5074.2	12508.3	13907.2
1331	4376.1	5074.34	12508.4	13918.9
1332	4376.15	5074.44	12508.4	13918.9
1333	4376.33	5075.45	12508.6	13918.9
1334	4376.44	5076.4	12508.7	13921.2
1335	4376.53	5077.22	12508.8	13926.5
1336	4376.62	5077.47	12508.9	13926.5
1337	4385.49	5086.85	12537.8	13926.6
1338	4385.51	5086.87	12537.9	13926.7
1339	4385.59	5087	12537.9	13926.7
1340	4385.77	5088.03	12538.1	13928.6
1341	4385.81	5088.07	12538.1	13930.8
1342	4385.85	5088.11	12538.1	13930.8
1343	4385.87	5088.13	12538.2	13936.4
1344	4385.9	5088.21	12538.2	13936.4
1345	4385.96	5088.74	12538.2	13936.4
1346	4386.03	5088.97	12538.3	13936.4
1347	4386.11	5089.23	12538.4	13936.5
1348	4386.2	5090.06	12538.5	13938.4
1349	4386.22	5090.08	12538.5	13938.4
1350	4386.24	5090.1	12538.5	13944.1
1351	4386.43	5090.13	12538.7	13944.1
1352	4386.51	5090.39	12538.8	13944.1
1353	4386.55	5090.49	12538.8	13944.1
1354	4386.62	5090.75	12538.9	13944.1
1355	4386.7	5090.99	12539	13944.7
1356	4386.73	5091.02	12539	13944.7
1357	4386.8	5091.04	12539.1	13950.6
1358	4386.86	5091.57	12539.1	13950.6
1359	4386.95	5091.83	12539.2	13950.7
1360	4388.9	5093.85	12552.6	13950.7
1361	4388.98	5094.11	12552.7	13950.7
1362	4389.01	5094.2	12557.3	13956.2
1363	4390.97	5096.27	12561.9	13969.7
1364	4401.47	5105.95	12562	14017
1365	4412.88	5115.34	12563	14067.2
1366	4422	5125	12631	14067.3
1367	4431.11	5134.64	12681.7	14117.6
1368	4431.18	5134.9	12681.8	14117.6
1369	4431.26	5135.14	12681.8	14117.7
1370	4431.29	5135.24	12681.9	14117.7
1371	4431.37	5135.48	12681.9	14117.7
1372	4431.39	5135.5	12681.9	14117.7
1373	4440.52	5145.15	12713	14146.6
1374	4440.7	5145.18	12713.2	14146.7
1375	4440.73	5145.27	12713.4	14146.8
1376	4440.76	5145.3	12713.5	14160.1
1377	4440.81	5145.35	12713.5	14160.1
1378	4440.83	5145.4	12713.5	14162.4
1379	4440.9	5145.64	12713.6	14162.4
1380	4441	5145.9	12713.7	14162.4
1381	4450.1	5155.53	12766.3	14212.5
1382	4450.28	5155.56	12766.5	14212.5
1383	4450.36	5155.71	12766.6	14224.6
1384	4450.44	5155.97	12766.7	14224.6
1385	4450.49	5156.02	12838.5	14252.6
1386	4450.67	5157.04	12838.7	14252.6
1387	4462.21	5166.74	12840.4	14283
1388	4471.82	5176.36	12915	14357.8
1389	4471.9	5176.62	12915	14357.9
1390	4471.94	5176.66	12915.1	14369
1391	4471.96	5176.69	12915.1	14374.6
1392	4472.04	5176.94	12915.2	14374.7
1393	4483.57	5186.65	12917.6	14375.5
1394	4494.94	5196.12	12918.6	14375.6
1395	4494.99	5196.23	12918.6	14375.6
1396	4495.07	5196.49	12918.7	14375.6
1397	4495.09	5196.51	12918.7	14375.7
1398	4504.87	5206.23	12918.8	14423.1
1399	4505.05	5207.26	12919	14423.1
1400	4505.13	5207.52	12919.1	14423.1
1401	4514.32	5217.32	12950.4	14452.3
1402	4514.4	5217.58	12950.4	14452.8
1403	4514.42	5217.6	12950.5	14452.9
1404	4514.44	5217.63	12950.5	14452.9
1405	4514.48	5217.67	12950.5	14455.1
1406	4516.49	5219.78	12950.7	14459.2
1407	4516.63	5219.93	12950.7	14465
1408	4517.58	5231.32	12984.8	14499.2
1409	4517.61	5231.34	13002.7	14499.2
1410	4517.65	5231.38	13002.7	14499.4
1411	4517.69	5231.42	13007.4	14499.5
1412	4517.78	5231.55	13007.5	14499.6
1413	4517.96	5232.56	13007.6	14499.6
1414	4518	5232.66	13007.7	14499.6
1415	4518.03	5232.68	13008	14499.6
1416	4518.11	5232.93	13008.1	14499.6
1417	4520.08	5235	13008.5	14499.7
1418	4520.27	5236.04	13008.6	14499.7
1419	4520.3	5236.07	13009.1	14499.9
1420	4520.33	5236.17	13009.1	14499.9
1421	4520.43	5237	13009.2	14505.3
1422	4520.61	5237.03	13009.4	14505.3
1423	4530.05	5247.09	13009.5	14506.1
1424	4530.09	5247.28	13009.5	14511.1
1425	4530.14	5247.33	13073.8	14511.2
1426	4530.22	5247.59	13073.9	14511.3
1427	4530.29	5247.83	13074	14511.3
1428	4530.46	5248.85	13074.1	14511.3
1429	4532	5249.46	13079.5	14516.8
1430	4532.18	5249.48	13079.7	14516.8
1431	4532.26	5249.74	13079.8	14516.8
1432	4532.34	5250	13079.9	14516.9
1433	4532.41	5250.25	13079.9	14527.5
1434	4541.78	5259.67	13113.9	14556.7
1435	4541.88	5260.62	13114	14561.3
1436	4551.1	5269.86	13179.9	14561.4
1437	4551.16	5270.39	13179.9	14565.4
1438	4560.51	5279.79	13231.4	14565.5
1439	4560.58	5280.05	13231.5	14565.5
1440	4560.62	5280.15	13231.5	14565.5
1441	4561.57	5291.51	13289.1	14622.1
1442	4562.51	5302.73	13320.7	14652
1443	4562.77	5303	13325.3	14657.6
1444	4562.95	5304.02	13325.5	14657.6
1445	4563.02	5304.08	13359.3	14679.4
1446	4563.04	5304.17	13359.3	14685
1447	4563.07	5304.19	13359.4	14691.7
1448	4563.1	5304.22	13359.4	14692.1
1449	4563.18	5304.46	13359.5	14692.1
1450	4563.2	5304.49	13365.5	14692.3
1451	4563.29	5304.74	13365.6	14692.3
1452	4563.53	5304.77	13365.8	14692.4
1453	4575.08	5314.45	13365.9	14739.5
1454	4575.17	5315.26	13366	14744.9
1455	4575.34	5315.28	13366.2	14744.9
1456	4586.69	5324.73	13422.7	14774.3
1457	4586.77	5324.99	13422.8	14784.9
1458	4595.89	5334.66	13491.1	14852.4
1459	4596.05	5335.68	13491.2	14852.4
1460	4596.09	5335.73	13491.3	14852.4
1461	4596.17	5335.76	13492.9	14860.1
1462	4598.26	5337.95	13493.4	14860.1
1463	4599.22	5349.3	13550.2	14916.7
1464	4599.25	5349.39	13550.2	14919.1
1465	4601.3	5351.54	13550.2	14931.6
1466	4601.38	5351.8	13550.3	14941.8
1467	4601.41	5351.9	13550.3	14941.8
1468	4611.12	5361.6	13580.6	14988.1
1469	4611.19	5361.86	13580.7	14988.1
1470	4611.22	5361.93	13580.7	14988.2
1471	4611.36	5362.08	13580.7	14988.5
1472	4620.46	5371.72	13631.1	15039.1
1473	4622.42	5373.78	13645.1	15052.6
1474	4622.48	5374.31	13645.2	15056.6
1475	4623.42	5385.62	13673.3	15084.7
1476	4623.52	5386.57	13673.4	15093.2
1477	4623.6	5386.81	13673.5	15093.8
1478	4625.65	5388.95	13673.5	15104.3
1479	4625.74	5389.1	13673.6	15104.8
1480	4625.81	5389.35	13673.7	15104.9
1481	4627.48	5401.22	13673.8	15105.7
1482	4639.07	5410.86	13747.9	15179.8
1483	4640.03	5422.31	13782	15179.9
1484	4640.07	5422.35	13782	15184.2
1485	4649.55	5432.45	13813.3	15213.4
1486	4649.56	5432.5	13813.3	15215.6
1487	4649.64	5432.75	13813.4	15215.6
1488	4649.82	5433.77	13813.6	15215.6
1489	4650	5433.79	13813.8	15215.7
1490	4650.04	5433.9	13813.8	15215.7
1491	4650.12	5434.15	13813.9	15215.7
1492	4650.3	5434.17	13814.1	15215.7
1493	4650.48	5435.18	13814.2	15215.7
1494	4651.32	5445.54	13844.4	15215.8
1495	4651.41	5445.79	13844.5	15215.8
1496	4651.45	5445.81	13844.5	15222
1497	4661.13	5455.5	13844.6	15261.4
1498	4661.21	5455.76	13844.7	15271.7
1499	4672.73	5465.44	13875.3	15318.5
1500	4674.76	5467.55	13879.9	15329.1
1501	4676.48	5479.13	13880	15329.9
1502	4676.5	5479.19	13880	15335.5
1503	4687.88	5488.68	13881	15367.6
1504	4688.83	5500.06	13955.4	15367.7
1505	4688.87	5500.11	13955.4	15369.8
1506	4688.95	5500.36	13955.5	15380.5
1507	4698.37	5509.82	14019.7	15443.2
1508	4698.41	5509.92	14019.7	15445.9
1509	4698.49	5510.17	14019.8	15456.7
1510	4698.6	5511.35	14019.9	15465.2
1511	4698.62	5511.43	14019.9	15467.6
1512	4698.66	5511.53	14019.9	15467.6
1513	4698.73	5511.77	14020	15478.4
1514	4698.9	5511.79	14020.2	15489.3
1515	4710.23	5521.23	14021.2	15545.8
1516	4721.6	5530.69	14022.1	15573.2
1517	4721.65	5530.75	14086.5	15636.9
1518	4721.73	5531	14086.6	15647.9
1519	4721.81	5531.26	14086.7	15658.9
1520	4722.06	5531.29	14086.9	15671.8
1521	4723.02	5542.71	14117	15671.9
1522	4723.04	5542.79	14117.1	15672
1523	4723.08	5542.9	14117.1	15675.9
1524	4723.11	5542.99	14117.1	15680.5
1525	4732.51	5552.44	14151.5	15709.8
1526	4732.55	5552.54	14151.6	15709.9
1527	4741.99	5562.03	14215.6	15710
1528	4743.94	5564.05	14229	15723.4
1529	4744.01	5564.31	14229.1	15723.9
1530	4744.12	5564.56	14229.2	15734
1531	4744.19	5565.18	14229.2	15740.6
1532	4744.22	5565.2	14229.3	15740.6
1533	4744.29	5565.27	14231.6	15742.9
1534	4746.35	5567.43	14241.4	15755.9
1535	4747.31	5578.82	14298.7	15756
1536	4747.38	5579.06	14298.8	15766.2
1537	4749.44	5581.22	14303.4	15770.4
1538	4749.52	5581.47	14303.5	15781.5
1539	4749.54	5581.49	14303.7	15787.5
1540	4751.22	5593.1	14332.9	15788.3
1541	4751.31	5593.92	14333	15793.7
1542	4751.39	5594.17	14333.1	15804.7
1543	4752.42	5594.23	14405.6	15804.8
1544	4754.09	5605.82	14437.3	15805.6
1545	4754.17	5606.06	14437.3	15806.4
1546	4754.26	5606.31	14437.4	15806.4
1547	4756.21	5608.33	14450.9	15806.4
1548	4756.29	5608.59	14451	15806.4
1549	4756.32	5608.62	14451	15806.5
1550	4756.35	5608.72	14451.1	15811.8
1551	4756.43	5608.97	14451.1	15811.8
1552	4757.38	5620.3	14452.1	15811.9
1553	4757.42	5620.35	14454.3	15814.1
1554	4757.51	5620.48	14454.4	15826.1
1555	4757.53	5620.5	14454.4	15831.8
1556	4759.56	5622.61	14459.1	15832
1557	4768.76	5632.36	14498.7	15870.7
1558	4768.78	5632.42	14498.7	15870.8
1559	4768.86	5632.66	14498.8	15881.6
1560	4778.23	5642.07	14550.4	15881.7
1561	4789.76	5651.85	14550.5	15928.8
1562	4790.59	5651.87	14554.5	15932.7
1563	4790.67	5652.14	14554.5	15932.7
1564	4790.69	5652.16	14556.8	15935
1565	4790.77	5652.41	14556.9	15946.3
1566	4800.45	5662.96	14596.7	15947.1
1567	4800.53	5662.99	14597.6	15947.8
1568	4800.56	5663.02	14598	15948
1569	4800.63	5663.25	14598.1	15948
1570	4800.72	5663.51	14598.2	15959
1571	4800.79	5663.75	14598.2	15959.5
1572	4800.88	5663.87	14598.3	15959.6
1573	4800.97	5664.73	14602.6	15964
1574	4801	5664.76	14608.2	15969.6
1575	4812.37	5674.22	14665.6	15999
1576	4812.46	5675.07	14667.7	16001.1
1577	4821.8	5684.44	14730.6	16001.2
1578	4821.83	5684.46	14730.7	16001.2
1579	4821.9	5684.7	14730.7	16001.2
1580	4821.94	5684.74	14730.8	16005.6
1581	4822.02	5685.02	14730.9	16006.1
1582	4831.45	5694.8	14794.1	16006.2
1583	4832	5694.82	14794.2	16013.8
1584	4832.02	5694.85	14794.3	16016.4
1585	4832.04	5694.87	14794.3	16016.4
1586	4832.12	5695.12	14794.4	16016.4
1587	4841.54	5705.25	14794.5	16040
1588	4851.22	5715	14794.6	16040.8
1589	4851.3	5715.25	14794.6	16040.9
1590	4851.33	5715.33	14794.7	16040.9
1591	4851.35	5715.38	14796.9	16043.1
1592	4851.42	5715.64	14797	16043.2
1593	4860.22	5724.95	14829.4	16069.8
1594	4860.27	5725.01	14860.2	16069.9
1595	4860.31	5725.05	14860.2	16070
1596	4860.43	5725.17	14864.9	16074.5
1597	4869.65	5734.94	14903.8	16113.9
1598	4869.69	5734.98	14903.9	16114
1599	4869.71	5735.03	14903.9	16116.2
1600	4869.75	5735.13	14903.9	16119
1601	4869.8	5735.39	14904	16119.4
1602	4869.87	5735.64	14904	16119.4
1603	4869.9	5735.72	14904.1	16121.8
1604	4871.94	5737.84	14904.1	16121.9
1605	4872.02	5738.09	14904.2	16121.9
1606	4872.06	5738.19	14904.2	16121.9
1607	4872.14	5738.94	14904.3	16126.2
1608	4872.22	5739.66	14904.4	16128
1609	4873.18	5751.11	14939.4	16162.2
1610	4873.23	5751.16	14939.4	16162.2
1611	4884.78	5760.88	14939.5	16209.5
1612	4884.97	5761.93	14939.7	16220.6
1613	4885.05	5762.18	14939.8	16220.6
1614	4885.12	5762.44	14939.9	16231.9
1615	4885.2	5762.69	14939.9	16231.9
1616	4894.61	5772.14	15002.8	16232
1617	4894.72	5772.29	15002.9	16232.5
1618	4894.79	5772.32	15003	16232.5
1619	4894.81	5772.34	15003	16234.8
1620	4894.88	5772.6	15003.1	16234.8
1621	4894.93	5772.64	15003.1	16234.8
1622	4904.03	5782.28	15053.5	16285.1
1623	4904.1	5782.54	15053.5	16285.1
1624	4906.15	5784.66	15053.6	16285.1
1625	4917.56	5794.04	15095.6	16313.1
1626	4917.64	5794.17	15095.7	16313.1
1627	4918.59	5805.52	15127.6	16348.1
1628	4930	5814.9	15178.3	16398.2
1629	4930.08	5815.65	15178.4	16402.5
1630	4930.1	5815.73	15178.4	16404.8
1631	4930.13	5815.75	15178.4	16410.9
1632	4930.17	5815.79	15178.5	16421.9
1633	4930.35	5816.81	15178.6	16432.7
1634	4932.38	5818.93	15178.7	16436.8
1635	4932.46	5819.18	15178.7	16447.7
1636	4934.13	5830.78	15178.8	16448.5
1637	4934.27	5830.92	15178.9	16453.3
1638	4945.88	5840.56	15207.6	16485
1639	4945.96	5840.82	15207.7	16495.7
1640	4945.98	5840.85	15207.8	16495.9
1641	4946.16	5841.87	15207.9	16496
1642	4946.21	5841.93	15208	16500.7
1643	4946.26	5842.04	15208	16500.8
1644	4946.33	5842.29	15208.1	16501.3
1645	4956.06	5852.3	15237.2	16548.7
1646	4966.21	5862.06	15237.3	16594.9
1647	4966.3	5862.22	15237.4	16594.9
1648	4966.32	5862.31	15237.4	16599.6
1649	4966.36	5862.41	15237.5	16599.6
1650	4966.4	5862.45	15237.5	16599.7
1651	4966.51	5862.48	15237.7	16610
1652	4977.88	5871.94	15238.6	16610.1
1653	4978.07	5871.97	15238.8	16610.1
1654	4978.14	5872.23	15238.9	16610.1
1655	4978.17	5872.26	15238.9	16610.3
1656	4987.79	5881.89	15314.7	16637.8
1657	4987.88	5882.63	15314.8	16645.2
1658	4987.92	5882.67	15314.8	16655.8
1659	4987.96	5882.78	15314.8	16655.9
1660	4988	5882.88	15314.8	16661.3
1661	4997.74	5892.57	15314.9	16662.1
1662	4997.77	5892.59	15315.1	16666.1
1663	4997.99	5893.63	15315.3	16678.5
1664	4998.07	5893.87	15315.4	16678.5
1665	4999.03	5905.25	15389.2	16752.1
1666	4999.12	5905.5	15389.2	16752.2
1667	4999.19	5905.76	15389.3	16752.2
1668	5001.24	5907.89	15389.3	16752.3
1669	5001.26	5907.98	15389.4	16752.5
1670	5010.35	5917.62	15422.5	16802.6
1671	5010.42	5918.23	15422.6	16806.7
1672	5010.45	5918.26	15422.6	16820.7
1673	5010.51	5918.78	15422.7	16826.7
1674	5010.59	5918.94	15422.8	16838.6
1675	5010.7	5918.96	15422.9	16840.8
1676	5010.73	5918.99	15422.9	16840.9
1677	5022.27	5928.72	15424.7	16841.7
1678	5033.45	5937.89	15425.6	16841.8
1679	5044.86	5947.28	15426.6	16841.9
1680	5044.94	5947.53	15426.7	16842.5
1681	5045.14	5947.57	15426.9	16844.4
1682	5045.18	5947.68	15426.9	16844.6
1683	5045.23	5947.78	15427	16844.6
1684	5045.27	5947.89	15427	16844.6
1685	5047.22	5949.92	15440.4	16848.8
1686	5047.25	5949.94	15440.5	16848.8
1687	5056.86	5959.56	15515.3	16923.1
1688	5056.92	5959.61	15516.3	16923.2
1689	5056.99	5959.87	15516.4	16923.3
1690	5057.07	5960.1	15516.5	16923.3
1691	5058.01	5971.36	15545.9	16951
1692	5058.09	5971.6	15546	16951
1693	5058.12	5971.63	15546	16951.2
1694	5058.26	5971.77	15546	16956.1
1695	5067.36	5981.41	15596.4	17006.5
1696	5067.44	5981.54	15596.5	17018.2
1697	5076.67	5991.31	15627	17050.5
1698	5076.75	5991.92	15627.1	17055.2
1699	5076.77	5991.95	15631.6	17055.4
1700	5086.21	6001.41	15660	17118.7
1701	5088.25	6003.53	15660	17118.9
1702	5088.3	6003.79	15660.1	17123.9
1703	5088.34	6003.9	15660.1	17128.3
1704	5088.4	6003.95	15725.3	17193
1705	5089.35	6015.32	15798.9	17193.1
1706	5099.02	6025.02	15832.6	17220.9
1707	5099.98	6036.35	15860.2	17221
1708	5100.93	6047.67	15932.1	17221.1
1709	5110.61	6057.35	15932.1	17222.8
1710	5110.68	6057.61	15932.2	17233.2
1711	5110.75	6058.22	15932.3	17233.2
1712	5110.79	6058.26	15932.3	17233.3
1713	5110.9	6059.2	15932.4	17241.9
1714	5110.92	6059.22	15932.4	17247.7
1715	5111	6059.48	15932.5	17258.1
1716	5111.07	6059.74	15932.6	17269.2
1717	5111.15	6059.99	15932.6	17269.8
1718	5111.19	6060.09	15932.7	17275.4
1719	5111.38	6060.12	15932.9	17286.3
1720	5113.41	6062.23	15932.9	17286.5
1721	5113.44	6062.26	15932.9	17286.6
1722	5124.97	6071.94	15934.7	17333.4
1723	5125.08	6072.19	15934.8	17334
1724	5127.04	6074.26	15948.5	17334
1725	5127.9	6084.79	15978.8	17334.1
1726	5127.98	6085.05	15978.9	17334.1
1727	5128.1	6085.17	15979.1	17338.8
1728	5128.17	6085.78	15979.2	17338.8
1729	5128.36	6085.81	15979.4	17338.9
1730	5128.45	6086.67	15979.5	17343.4
1731	5128.53	6086.93	15979.6	17343.4
1732	5128.58	6087.04	15979.6	17343.5
1733	5128.66	6087.29	15979.7	17343.6
1734	5137.72	6096.88	16017.3	17381.1
1735	5137.8	6097.01	16017.4	17381.1
1736	5137.82	6097.03	16017.4	17386.8
1737	5137.97	6097.19	16017.4	17386.9
1738	5138.15	6098.19	16017.6	17386.9
1739	5138.23	6098.27	16019.4	17416.5
1740	5138.43	6099.31	16019.6	17427.7
1741	5138.61	6099.33	16019.8	17447.7
1742	5138.7	6100.15	16019.8	17454
1743	5147.96	6109.92	16061.1	17492.1
1744	5148.15	6109.95	16061.3	17494.1
1745	5148.19	6110.05	16061.3	17494.1
1746	5148.27	6110.3	16061.4	17504.4
1747	5148.32	6110.35	16090.2	17536.5
1748	5149.35	6110.4	16181.4	17626.3
1749	5149.43	6110.66	16181.5	17626.3
1750	5149.47	6110.76	16181.5	17626.3
1751	5149.49	6110.79	16185.7	17640.2
1752	5149.57	6110.92	16185.8	17640.2
1753	5158.81	6120.7	16224.7	17640.3
1754	5159.73	6131.83	16256.8	17670.8
1755	5159.81	6131.97	16256.9	17670.8
1756	5159.89	6132.22	16257	17670.8
1757	5159.93	6132.27	16257	17675.2
1758	5159.97	6132.37	16257	17675.2
1759	5161.61	6143.91	16257.1	17676
1760	5161.66	6144.02	16257.2	17676
1761	5161.85	6144.06	16257.4	17676
1762	5162.8	6155.36	16313.3	17676.1
1763	5162.98	6156.36	16313.4	17676.2
1764	5172.21	6166.12	16352.4	17676.3
1765	5181.34	6175.78	16420.9	17743.2
1766	5181.42	6176.04	16421	17743.2
1767	5192.95	6185.77	16422.7	17745.2
1768	5193.05	6186.71	16422.8	17750.9
1769	5194.64	6198.18	16452	17751.7
1770	5194.71	6198.43	16452.1	17762.9
1771	5206.24	6208.18	16453.8	17810
1772	5215.6	6217.59	16505.4	17862
1773	5215.67	6217.84	16505.5	17873.9
1774	5217.64	6219.91	16519.6	17887.3
1775	5217.83	6220.93	16519.8	17887.4
1776	5217.85	6220.99	16519.8	17891.8
1777	5219.51	6232.59	16519.9	17892.6
1778	5219.6	6232.84	16520	17892.6
1779	5220.56	6244.48	16576.3	17892.7
1780	5220.63	6244.72	16576.4	17903.8
1781	5229.65	6254.58	16606	17933.5
1782	5229.72	6254.82	16606	17934
1783	5231.78	6256.96	16613.9	17944.6
1784	5232.03	6256.98	16614.2	17944.7
1785	5232.13	6257.94	16614.3	17947.1
1786	5234.19	6260.07	16618.5	17951.3
1787	5234.21	6260.1	16618.5	17956.9
1788	5234.29	6260.34	16618.6	17956.9
1789	5234.35	6260.37	16618.6	17964.6
1790	5236.45	6262.56	16618.7	17964.8
1791	5236.47	6262.59	16618.7	17967.1
1792	5236.65	6263.59	16618.9	17967.1
1793	5238.7	6265.72	16618.9	17967.3
1794	5238.88	6266.73	16619.1	17967.3
1795	5238.92	6266.83	16619.1	17970
1796	5239.1	6267.85	16619.3	17970.1
1797	5250.65	6277.56	16621.7	17970.1
1798	5250.84	6278.61	16621.9	17970.1
1799	5250.92	6278.85	16621.9	17970.1
1800	5250.99	6279.09	16622	17970.2
1801	5251.03	6279.13	16622.1	17975.7
1802	5251.14	6280.08	16622.2	17975.8
1803	5251.16	6280.1	16639.1	17992.6
1804	5253.26	6282.31	16643.4	17996.7
1805	5264.62	6291.76	16644.4	18053.6
1806	5264.64	6291.84	16644.4	18053.6
1807	5264.72	6292.1	16644.5	18064
1808	5276.13	6301.48	16645.5	18114.3
1809	5276.17	6301.59	16645.5	18118.1
1810	5276.35	6302.6	16645.7	18118.1
1811	5276.43	6302.86	16645.8	18129.1
1812	5288.02	6312.48	16646.7	18202.6
1813	5288.09	6312.72	16646.8	18203.2
1814	5299.68	6322.36	16647.8	18230.2
1815	5299.76	6322.62	16647.9	18230.2
1816	5299.82	6323.14	16648.1	18234.2
1817	5299.84	6323.16	16648.1	18236.6
1818	5299.94	6324.1	16648.3	18245.1
1819	5299.96	6324.15	16648.3	18245.2
1820	5301.6	6335.68	16677.7	18274.6
1821	5301.68	6335.94	16677.8	18274.7
1822	5301.75	6336.2	16677.8	18275.2
1823	5301.82	6336.46	16677.9	18286.6
1824	5311.52	6346.16	16709.2	18332.9
1825	5311.57	6346.27	16709.2	18333
1826	5311.6	6346.46	16709.3	18333
1827	5311.71	6346.93	16709.4	18333.6
1828	5311.75	6346.99	16709.4	18333.7
1829	5311.94	6348.12	16709.6	18333.8
1830	5312.9	6359.45	16781.6	18406.1
1831	5322.24	6368.86	16833.4	18457.1
1832	5322.31	6369.12	16833.5	18457.1
1833	5322.39	6369.38	16833.6	18457.2
1834	5322.46	6369.99	16833.7	18462.7
1835	5322.54	6370.23	16833.7	18462.7
1836	5323.74	6381.07	16864.1	18493.9
1837	5323.99	6381.1	16864.3	18493.9
1838	5326.02	6383.21	16864.3	18494.1
1839	5326.12	6384.15	16864.4	18499.8
1840	5335.35	6393.91	16902.9	18538.1
1841	5335.43	6394.16	16903	18538.2
1842	5335.47	6394.27	16903	18538.2
1843	5335.55	6394.52	16903.1	18538.2
1844	5335.64	6395.34	16903.2	18543.6
1845	5345.08	6405.11	16932.5	18570.9
1846	5345.16	6405.36	16932.6	18570.9
1847	5345.23	6405.6	16932.7	18582.1
1848	5347.32	6407.79	16932.7	18582.3
1849	5358.68	6417.23	16990.1	18639.4
1850	5358.76	6417.25	16990.1	18640.9
1851	5358.79	6417.35	16990.2	18646.6
1852	5358.9	6417.61	16990.3	18646.6
1853	5358.97	6417.86	16990.3	18647.1
1854	5359.01	6417.96	16990.4	18647.3
1855	5359.03	6417.99	16990.4	18647.4
1856	5359.08	6418.1	16990.5	18647.4
1857	5359.12	6418.2	16990.5	18647.4
1858	5359.19	6418.44	16990.6	18647.4
1859	5368.58	6427.88	17054.1	18647.5
1860	5368.61	6427.91	17054.1	18647.6
1861	5368.7	6428.16	17054.2	18647.6
1862	5368.79	6428.3	17054.3	18647.6
1863	5368.86	6428.55	17054.5	18647.7
1864	5368.95	6428.8	17054.7	18647.7
1865	5378.31	6438.21	17119.1	18647.8
1866	5378.34	6438.23	17119.1	18650.1
1867	5378.38	6438.34	17119.1	18650.1
1868	5378.41	6438.37	17119.2	18656
1869	5378.59	6439.39	17119.3	18656
1870	5378.62	6439.42	17119.4	18656.2
1871	5378.65	6439.46	17119.4	18656.4
1872	5378.74	6439.7	17119.5	18656.4
1873	5378.92	6440.73	17119.7	18656.4
1874	5378.95	6440.75	17119.9	18656.5
1875	5378.97	6440.78	17120	18656.7
1876	5379.05	6441.03	17120	18656.7
1877	5379.14	6441.19	17120.1	18656.7
1878	5380.08	6452.46	17175.6	18710.9
1879	5380.11	6452.49	17175.6	18711
1880	5380.21	6452.75	17175.7	18711
1881	5382.18	6454.82	17189.7	18711.1
1882	5382.25	6455.08	17189.8	18711.1
1883	5382.29	6455.18	17189.8	18711.1
1884	5382.48	6455.21	17190	18711.1
1885	5383.44	6466.54	17246.4	18767.8
1886	5383.51	6466.8	17246.5	18767.8
1887	5385.56	6469.25	17246.5	18767.9
1888	5385.68	6469.37	17246.5	18768.1
